epoch,step,train_loss,val_dice,best_dice,lr
48,2784,0.6367897576299207,-1.0,0.611053466796875,8.345653031794292e-05
49,2842,0.6455793997337078,-1.0,0.611053466796875,8.280295144952536e-05
50,2900,0.6395253194817181,0.6290085315704346,0.6290085315704346,8.213938048432697e-05
51,2958,0.6317908722778847,-1.0,0.6290085315704346,8.146601955249188e-05
52,3016,0.6340269574831272,-1.0,0.6290085315704346,8.07830737662829e-05
53,3074,0.6333474023588772,-1.0,0.6290085315704346,8.009075115760241e-05
54,3132,0.6203445350301677,-1.0,0.6290085315704346,7.938926261462365e-05
55,3190,0.6205386216270512,-1.0,0.6290085315704346,7.867882181755229e-05
56,3248,0.6177222106991143,-1.0,0.6290085315704346,7.795964517353733e-05
57,3306,0.6306012293388104,-1.0,0.6290085315704346,7.723195175075135e-05
58,3364,0.6295535441102653,-1.0,0.6290085315704346,7.649596321166023e-05
59,3422,0.6157752414201868,-1.0,0.6290085315704346,7.57519037455027e-05
60,3480,0.6159474803455944,0.6312100291252136,0.6312100291252136,7.499999999999998e-05
61,3538,0.6081470682703215,-1.0,0.6312100291252136,7.424048101231684e-05
62,3596,0.6071862424242085,-1.0,0.6312100291252136,7.347357813929453e-05
63,3654,0.6174528269932188,-1.0,0.6312100291252136,7.269952498697733e-05
64,3712,0.6135532018439523,-1.0,0.6312100291252136,7.191855733945387e-05
65,3770,0.6074337501978052,-1.0,0.6312100291252136,7.113091308703497e-05
66,3828,0.5947787633229946,-1.0,0.6312100291252136,7.033683215379e-05
67,3886,0.5904427545851675,-1.0,0.6312100291252136,6.953655642446368e-05
68,3944,0.6137457926725519,-1.0,0.6312100291252136,6.873032967079557e-05
69,4002,0.5892328023910522,-1.0,0.6312100291252136,6.791839747726499e-05
70,4060,0.613817928166225,0.6409821510314941,0.6409821510314941,6.710100716628342e-05
71,4118,0.613996162496764,-1.0,0.6409821510314941,6.62784077228578e-05
72,4176,0.6023156087974022,-1.0,0.6409821510314941,6.545084971874734e-05
73,4234,0.5993628178177208,-1.0,0.6409821510314941,6.461858523613681e-05
74,4292,0.60671456620611,-1.0,0.6409821510314941,6.378186779084993e-05
75,4350,0.5953913392691776,-1.0,0.6409821510314941,6.2940952255126e-05
76,4408,0.6030043348156172,-1.0,0.6409821510314941,6.209609477998336e-05
77,4466,0.6025464447407887,-1.0,0.6409821510314941,6.124755271719321e-05
78,4524,0.5975619996416157,-1.0,0.6409821510314941,6.039558454088794e-05
79,4582,0.5916436345412813,-1.0,0.6409821510314941,5.954044976882722e-05
80,4640,0.5908776136307881,0.6446250081062317,0.6446250081062317,5.8682408883346504e-05
81,4698,0.5883321145485187,-1.0,0.6446250081062317,5.7821723252011525e-05
82,4756,0.6043034540168171,-1.0,0.6446250081062317,5.695865504800326e-05
83,4814,0.5819027038483784,-1.0,0.6446250081062317,5.6093467170257347e-05
84,4872,0.5938283544162224,-1.0,0.6446250081062317,5.5226423163382654e-05
85,4930,0.596226170145232,-1.0,0.6446250081062317,5.4357787137382884e-05
86,4988,0.5825686655167875,-1.0,0.6446250081062317,5.348782368720624e-05
87,5046,0.5845640430162693,-1.0,0.6446250081062317,5.261679781214717e-05
88,5104,0.598153676966141,-1.0,0.6446250081062317,5.174497483512503e-05
89,5162,0.5917026210447838,-1.0,0.6446250081062317,5.0872620321864144e-05
90,5220,0.5785321058898136,0.6433004140853882,0.6446250081062317,4.9999999999999975e-05
91,5278,0.5775130843294078,-1.0,0.6446250081062317,4.91273796781358e-05
92,5336,0.5826140585644491,-1.0,0.6446250081062317,4.825502516487494e-05
93,5394,0.591706700879952,-1.0,0.6446250081062317,4.7383202187852795e-05
94,5452,0.5728510181451666,-1.0,0.6446250081062317,4.6512176312793715e-05
95,5510,0.5916196488100907,-1.0,0.6446250081062317,4.564221286261707e-05
96,5568,0.5842543722226702,-1.0,0.6446250081062317,4.477357683661732e-05
97,5626,0.5867381686794346,-1.0,0.6446250081062317,4.390653282974262e-05
98,5684,0.5809669607672198,-1.0,0.6446250081062317,4.304134495199671e-05
99,5742,0.5877289052667289,-1.0,0.6446250081062317,4.2178276747988426e-05
100,5800,0.5769493148244661,0.6530696153640747,0.6530696153640747,4.1317591116653467e-05
101,5858,0.5751557339882029,-1.0,0.6530696153640747,4.045955023117274e-05
102,5916,0.5928907173460928,-1.0,0.6530696153640747,3.960441545911202e-05
103,5974,0.581844840070297,-1.0,0.6530696153640747,3.875244728280674e-05
104,6032,0.5779742793790226,-1.0,0.6530696153640747,3.790390522001659e-05
105,6090,0.5783741849249807,-1.0,0.6530696153640747,3.705904774487394e-05
106,6148,0.5734076289267376,-1.0,0.6530696153640747,3.6218132209150025e-05
107,6206,0.5734960267256046,-1.0,0.6530696153640747,3.5381414763863146e-05
108,6264,0.5580945513371763,-1.0,0.6530696153640747,3.4549150281252616e-05
109,6322,0.5786515083806268,-1.0,0.6530696153640747,3.372159227714216e-05
110,6380,0.5728499904788774,0.6547579765319824,0.6547579765319824,3.289899283371655e-05
111,6438,0.5789784809638714,-1.0,0.6547579765319824,3.208160252273497e-05
112,6496,0.5807651887679922,-1.0,0.6547579765319824,3.1269670329204384e-05
113,6554,0.5701136866520191,-1.0,0.6547579765319824,3.0463443575536307e-05
114,6612,0.5623035271619928,-1.0,0.6547579765319824,2.9663167846209984e-05
115,6670,0.5742245902275217,-1.0,0.6547579765319824,2.8869086912965022e-05
116,6728,0.5683919155392153,-1.0,0.6547579765319824,2.808144266054611e-05
117,6786,0.575225609643706,-1.0,0.6547579765319824,2.730047501302265e-05
118,6844,0.5733471893031021,-1.0,0.6547579765319824,2.6526421860705463e-05
119,6902,0.5749044356674984,-1.0,0.6547579765319824,2.575951898768314e-05
120,6960,0.5749807147116497,0.6563336253166199,0.6563336253166199,2.5e-05
121,7018,0.5580108021867687,-1.0,0.6563336253166199,2.4248096254497278e-05
122,7076,0.575923594935187,-1.0,0.6563336253166199,2.3504036788339753e-05
123,7134,0.5811180379883997,-1.0,0.6563336253166199,2.276804824924864e-05
124,7192,0.5991874779092854,-1.0,0.6563336253166199,2.204035482646266e-05
125,7250,0.576875371151957,-1.0,0.6563336253166199,2.1321178182447703e-05
126,7308,0.5807555965308485,-1.0,0.6563336253166199,2.0610737385376342e-05
127,7366,0.5767241068955126,-1.0,0.6563336253166199,1.9909248842397573e-05
128,7424,0.5598922536290926,-1.0,0.6563336253166199,1.9216926233717078e-05
129,7482,0.5657858231972004,-1.0,0.6563336253166199,1.8533980447508127e-05
130,7540,0.5581805089424396,0.6602169275283813,0.6602169275283813,1.7860619515673023e-05
131,7598,0.5722728782686693,-1.0,0.6602169275283813,1.7197048550474616e-05
132,7656,0.5749288771686882,-1.0,0.6602169275283813,1.654346968205708e-05
133,7714,0.5712372218740398,-1.0,0.6602169275283813,1.5900081996875073e-05
134,7772,0.575706852407291,-1.0,0.6602169275283813,1.5267081477050138e-05
135,7830,0.5634192706182085,-1.0,0.6602169275283813,1.4644660940672617e-05
136,7888,0.5606611735861877,-1.0,0.6602169275283813,1.403300998306743e-05
137,7946,0.5769151074105295,-1.0,0.6602169275283813,1.3432314919041468e-05
138,8004,0.5692204303782562,-1.0,0.6602169275283813,1.284275872613029e-05
139,8062,0.5648799667070652,-1.0,0.6602169275283813,1.2264520988861391e-05
140,8120,0.567042446855841,0.6576444506645203,0.6602169275283813,1.1697777844051097e-05
141,8178,0.5720449912136999,-1.0,0.6602169275283813,1.1142701927151458e-05
142,8236,0.5778232412091617,-1.0,0.6602169275283813,1.0599462319663897e-05
143,8294,0.5672245282551338,-1.0,0.6602169275283813,1.0068224497635345e-05
144,8352,0.58241509517719,-1.0,0.6602169275283813,9.549150281252626e-06
145,8410,0.5592929268705433,-1.0,0.6602169275283813,9.042397785550415e-06
146,8468,0.5627267704955463,-1.0,0.6602169275283813,8.548121372247913e-06
147,8526,0.5690666396042396,-1.0,0.6602169275283813,8.066471602728786e-06
148,8584,0.5626449872707499,-1.0,0.6602169275283813,7.597595192178697e-06
149,8642,0.5711582400675478,-1.0,0.6602169275283813,7.141634964894384e-06
150,8700,0.5730300478894135,0.6600614786148071,0.6602169275283813,6.69872981077806e-06
151,8758,0.5593763610412334,-1.0,0.6602169275283813,6.269014643030209e-06
152,8816,0.5631380538488256,-1.0,0.6602169275283813,5.8526203570536576e-06
153,8874,0.5710025696918882,-1.0,0.6602169275283813,5.449673790581606e-06
154,8932,0.5574304744087416,-1.0,0.6602169275283813,5.060297685041644e-06
155,8990,0.5595146659119375,-1.0,0.6602169275283813,4.6846106481675e-06
156,9048,0.5708450320465811,-1.0,0.6602169275283813,4.322727117869959e-06
157,9106,0.5729613232201544,-1.0,0.6602169275283813,3.974757327377989e-06
158,9164,0.559760378352527,-1.0,0.6602169275283813,3.6408072716606312e-06
159,9222,0.5819167910978712,-1.0,0.6602169275283813,3.32097867513991e-06
160,9280,0.5656612458927878,0.6606340408325195,0.6606340408325195,3.0153689607045815e-06
161,9338,0.5595249168831726,-1.0,0.6606340408325195,2.724071220034161e-06
162,9396,0.5753210721344784,-1.0,0.6606340408325195,2.447174185242321e-06
163,9454,0.5531157373354353,-1.0,0.6606340408325195,2.1847622018482262e-06
164,9512,0.5689847299764896,-1.0,0.6606340408325195,1.936915203084065e-06
165,9570,0.5736372085480854,-1.0,0.6606340408325195,1.7037086855465886e-06
166,9628,0.5522522684828989,-1.0,0.6606340408325195,1.4852136862001754e-06
167,9686,0.568442684823069,-1.0,0.6606340408325195,1.2814967607382369e-06
168,9744,0.5763081224827931,-1.0,0.6606340408325195,1.0926199633097149e-06
169,9802,0.5756841142629755,-1.0,0.6606340408325195,9.186408276168006e-07
170,9860,0.5592033678087694,0.6600131988525391,0.6606340408325195,7.596123493895984e-07
171,9918,0.5660157265334294,-1.0,0.6606340408325195,6.155829702431166e-07
172,9976,0.5564134583390993,-1.0,0.6606340408325195,4.865965629214871e-07
173,10034,0.5704366369494076,-1.0,0.6606340408325195,3.726924179339006e-07
174,10092,0.5588162464314493,-1.0,0.6606340408325195,2.739052315863353e-07
175,10150,0.5637484814586311,-1.0,0.6606340408325195,1.9026509541272262e-07
176,10208,0.5612982228912157,-1.0,0.6606340408325195,1.2179748700879004e-07
177,10266,0.5628925294711672,-1.0,0.6606340408325195,6.85232622713083e-08
178,10324,0.5654294552474186,-1.0,0.6606340408325195,3.045864904521188e-08
179,10382,0.5640324683024965,-1.0,0.6606340408325195,7.615242180436517e-09
180,10440,0.557222207044733,0.6603668332099915,0.6606340408325195,0.0
